time,gaze_target,left.pupil_diameter_mm,right.pupil_diameter_mm
508.893,SM_Blackboard_Schiene_low_99,3.3361660000000004,3.3809660000000004
508.916,SM_Blackboard_Schiene_low_99,3.342117,3.375687
508.937,SM_Blackboard_Schiene_low_99,3.345886,3.378372
508.96,SM_Blackboard_Schiene_low_99,3.346222,3.378967
508.98,SM_Blackboard_Schiene_low_99,3.356827,3.379837
509.001,SM_Blackboard_Schiene_low_99,3.361618,3.385056
509.024,SM_Blackboard_Schiene_low_99,3.364243,3.386124
509.044,SM_Blackboard_Schiene_low_99,3.377609,3.383224
509.065,SM_Blackboard_Schiene_low_99,3.377609,3.383972
509.087,SM_Blackboard_Schiene_low_99,3.3633269999999995,3.375443
509.109,SM_Blackboard_Schiene_low_99,3.3766480000000003,3.3754120000000003
509.131,SM_Blackboard_Schiene_low_99,3.3739470000000003,3.3768620000000005
509.152,SM_Blackboard_Schiene_low_99,3.374512,3.393555
509.175,SM_Blackboard_Schiene_low_99,3.363586,3.394043
509.198,SM_Blackboard_Schiene_low_99,3.387711,3.426025
509.22,SM_Blackboard_Schiene_low_99,3.390045,3.417404
509.242,SM_Blackboard_Schiene_low_99,3.391739,3.4168550000000004
509.264,SM_Blackboard_Schiene_low_99,3.391785,3.4157260000000003
509.287,SM_Blackboard_Schiene_low_99,3.3930510000000003,3.417175
509.31,SM_Blackboard_Schiene_low_99,3.345596,3.417282
509.331,SM_Blackboard_Schiene_low_99,3.3315120000000005,3.436295
509.354,CartoonTeacher,3.481918,3.4075620000000004
509.376,CartoonTeacher,3.476486,3.383011
509.398,CartoonTeacher,3.3427580000000003,3.433609
509.419,CartoonTeacher,3.348404,3.443604
509.443,CartoonTeacher,3.381729,3.431168
509.464,CartoonTeacher,3.379593,3.4254910000000005
509.487,CartoonTeacher,3.390747,3.404938
509.51,CartoonTeacher,3.390656,3.4044190000000003
509.532,CartoonTeacher,3.396652,3.383957
509.554,CartoonTeacher,3.413803,3.383881
509.576,CartoonTeacher,3.408829,3.382721
509.598,CartoonTeacher,3.425079,3.369614
509.62,CartoonTeacher,3.459824,3.38414
509.642,CartoonTeacher,3.4599,3.394363
509.664,CartoonTeacher,3.430283,3.395386
509.6880000000001,CartoonTeacher,3.4393160000000003,3.395401
509.71,CartoonTeacher,3.438965,3.396027
509.731,CartoonTeacher,3.326111,3.352005
509.754,CartoonTeacher,3.395462,3.432953
509.776,CartoonTeacher,3.438126,3.458191
509.799,CartoonTeacher,3.429733,3.494095
509.824,CartoonTeacher,3.494553,3.467133
509.847,CartoonTeacher,3.46138,3.4573059999999995
509.87,CartoonTeacher,3.423157,3.45285
509.894,CartoonTeacher,3.423203,3.447006
509.917,CartoonTeacher,3.408936,3.4426730000000005
509.942,CartoonTeacher,3.204422,3.4416809999999995
509.975,CartoonTeacher,3.379013,3.433807
510.009,CartoonTeacher,3.3652800000000003,3.358505
510.042,CartoonTeacher,3.360184,3.3741760000000003
510.075,CartoonTeacher,3.365051,3.380539
510.108,CartoonTeacher,3.367249,3.390106
510.142,CartoonTeacher,3.317657,3.426285
510.175,CartoonTeacher,3.315948,3.338959
510.208,SM_Blackboard_Schiene_low_99,3.302643,3.365509
510.242,SM_Blackboard_Schiene_low_99,3.309753,3.357162
510.275,SM_Blackboard_Schiene_low_99,3.344604,3.341721
510.309,SM_Blackboard_Schiene_low_99,3.334808,3.3330839999999995
510.341,SM_Blackboard_Schiene_low_99,3.335968,3.330643
510.375,SM_Blackboard_Schiene_low_99,3.3299870000000005,3.320084
510.409,SM_Blackboard_Schiene_low_99,3.328079,3.307449
510.442,SM_Blackboard_Schiene_low_99,3.299347,3.3025050000000005
510.475,SM_Blackboard_Schiene_low_99,3.214279,3.229156
510.508,Screen_95,3.269943,3.268021
510.543,Screen_95,3.219162,3.248505
510.576,Screen_95,3.287109,3.225296
510.608,Screen_95,3.074692,3.4236910000000003
510.675,FrontWall,3.741348,2.43663
510.698,FrontWall,3.39772,3.123734
510.719,FrontWall,3.369415,3.072556
510.742,FrontWall,3.240082,3.254028
510.764,FrontWall,3.283752,3.27182
510.786,FrontWall,3.303192,3.26329
510.809,FrontWall,3.281097,3.241043
510.831,FrontWall,3.2997589999999994,3.251328
510.853,FrontWall,3.314194,3.326935
510.875,FrontWall,3.365585,3.327637
510.898,Screen_95,3.279694,3.3049160000000004
510.92,Screen_95,3.273514,3.331711
510.944,FrontWall,3.281357,3.35231
510.964,Screen_95,3.2903290000000003,3.3508
510.987,Screen_95,3.3275910000000004,3.273956
511.008,Screen_95,3.16272,3.207428
511.03,Screen_95,3.2323,3.202438
511.054,SM_Blackboard_Schiene_low_99,3.233566,3.216446
511.074,SM_Blackboard_Schiene_low_99,3.252335,3.202438
511.096,SM_Blackboard_Schiene_low_99,3.265396,3.154007
511.12,SM_Blackboard_Schiene_low_99,3.243866,3.156952
511.142,SM_Blackboard_Schiene_low_99,3.244812,3.156815
511.166,SM_Blackboard_Schiene_low_99,3.247681,3.163406
511.187,SM_Blackboard_Schiene_low_99,3.241409,3.16951
511.21,SM_Blackboard_Schiene_low_99,3.231094,3.169693
511.23,SM_Blackboard_Schiene_low_99,3.2467040000000003,3.209244
511.254,FrontWall,3.221985,3.273651
511.274,FrontWall,3.240829,3.274277
511.296,FrontWall,3.231049,3.263931
511.32,FrontWall,3.235153,3.239456
511.343,FrontWall,3.22171,3.238937
511.362,FrontWall,3.235031,3.23616
511.387,CartoonTeacher,3.226257,3.23378
511.41,CartoonTeacher,3.227066,3.212967
511.4330000000001,CartoonTeacher,3.251007,3.223816
511.457,CartoonTeacher,3.280914,3.231155
511.478,CartoonTeacher,3.265259,3.210312
511.503,SM_Blackboard_Schiene_low_99,3.282242,3.20932
511.526,SM_Blackboard_Schiene_low_99,3.239334,3.169785
511.548,SM_Blackboard_Schiene_low_99,3.234787,3.214859
511.569,SM_Blackboard_Schiene_low_99,3.241211,3.2772980000000005
511.596,SM_Blackboard_Schiene_low_99,3.217911,3.22316
511.629,SM_Blackboard_Schiene_low_99,3.2371060000000003,3.196228
511.73,SM_Blackboard_Schiene_low_99,2.975845,2.733948
511.762,SM_Blackboard_Schiene_low_99,3.207092,3.253708
511.796,SM_Blackboard_Schiene_low_99,3.256454,3.263168
511.828,SM_Blackboard_Schiene_low_99,3.231171,3.278824
511.862,SM_Blackboard_Schiene_low_99,3.286789,3.22377
511.896,SM_Blackboard_Schiene_low_99,3.261597,3.2721560000000003
511.929,SM_Blackboard_Schiene_low_99,3.284561,3.259293
511.963,CartoonTeacher,3.3148190000000004,3.279465
511.996,SM_Blackboard_Schiene_low_99,3.345825,3.327209
512.03,SM_Blackboard_Schiene_low_99,3.3428190000000004,3.283096
512.062,SM_Blackboard_Schiene_low_99,3.3806300000000005,3.324478
512.096,Screen_95,3.4025730000000003,3.3870089999999995
512.128,Screen_95,3.416306,3.376266
512.1619999999999,Screen_95,3.483292,3.341858
512.196,Screen_95,3.430145,3.347595
512.229,Screen_95,3.4308620000000003,3.338959
512.263,Screen_95,3.438858,3.1099240000000004
512.297,Screen_95,3.405899,3.185379
512.33,Screen_95,3.400558,3.241669
512.352,Screen_95,3.394699,3.163834
512.375,Screen_95,3.383728,3.152405
512.3969999999999,Screen_95,3.3675230000000003,3.14267
512.419,Screen_95,3.359924,3.127579
512.442,Screen_95,3.3597870000000003,3.1272580000000003
512.464,Screen_95,3.351852,3.127319
512.486,Screen_95,3.345581,3.128601
512.508,Screen_95,3.3505550000000004,3.152985
512.53,Screen_95,3.342484,3.144089
512.553,Screen_95,3.193222,3.197556
512.575,Screen_95,3.123138,3.196991
512.597,Screen_95,3.174576,3.16571
512.619,Screen_95,3.2051540000000003,3.136688
512.6419999999999,Screen_95,3.228638,3.115494
512.665,Screen_95,3.226395,3.1143650000000003
512.685,Screen_95,3.209412,3.091904
512.864,Screen_95,3.063187,2.7705990000000003
512.885,FrontWall,2.999542,3.2086490000000003
512.908,CartoonTeacher,3.119568,3.064621
512.929,CartoonTeacher,3.213959,3.121613
512.953,CartoonTeacher,3.276459,3.165833
512.976,SM_Blackboard_Schiene_low_99,3.2326200000000003,3.2048490000000003
512.999,SM_Blackboard_Schiene_low_99,3.305557,3.239471
513.023,CartoonTeacher,3.301117,3.2416080000000003
513.044,CartoonTeacher,3.300644,3.2127380000000003
513.068,CartoonTeacher,3.308502,3.270401
513.091,CartoonTeacher,3.31279,3.268768
513.112,SM_Blackboard_Schiene_low_99,3.3125,3.267197
513.135,SM_Blackboard_Schiene_low_99,3.342453,3.266602
513.158,SM_Blackboard_Schiene_low_99,3.355774,3.266891
513.181,SM_Blackboard_Schiene_low_99,3.3678440000000003,3.265823
513.202,SM_Blackboard_Schiene_low_99,3.367874,3.265213
513.2280000000001,SM_Blackboard_Schiene_low_99,3.36734,3.266342
513.25,SM_Blackboard_Schiene_low_99,3.367569,3.266068
513.271,SM_Blackboard_Schiene_low_99,3.36734,3.267761
513.2919999999999,SM_Blackboard_Schiene_low_99,3.371033,3.281937
513.314,SM_Blackboard_Schiene_low_99,3.368286,3.281906
513.335,SM_Blackboard_Schiene_low_99,3.358124,3.2819519999999995
513.355,SM_Blackboard_Schiene_low_99,3.3576050000000004,3.282516
513.376,SM_Blackboard_Schiene_low_99,3.357758,3.282364
513.399,SM_Blackboard_Schiene_low_99,3.358078,3.270416
513.418,SM_Blackboard_Schiene_low_99,3.343201,3.296082
513.439,SM_Blackboard_Schiene_low_99,3.352585,3.270187
513.461,SM_Blackboard_Schiene_low_99,3.358505,3.258286
513.4830000000001,SM_Blackboard_Schiene_low_99,3.344131,3.249756
513.505,SM_Blackboard_Schiene_low_99,3.286789,3.239761
513.5269999999999,CartoonTeacher,3.185516,3.120773
513.55,CartoonTeacher,3.175476,3.183517
513.573,CartoonTeacher,3.169083,3.17746
513.594,CartoonTeacher,3.182465,3.165634
513.616,CartoonTeacher,3.168747,3.138367
513.639,CartoonTeacher,3.168427,3.151306
513.6619999999999,CartoonTeacher,3.168594,3.124084
513.685,CartoonTeacher,3.200241,3.123962
513.706,CartoonTeacher,3.203064,3.153931
513.727,CartoonTeacher,3.202789,3.15358
513.75,CartoonTeacher,3.2033080000000003,3.17128
513.7719999999999,CartoonTeacher,3.203125,3.155334
513.794,CartoonTeacher,3.208557,3.156815
513.818,CartoonTeacher,3.198242,3.1544950000000003
513.839,CartoonTeacher,3.21611,3.1567990000000004
513.861,CartoonTeacher,3.225769,3.158112
513.884,CartoonTeacher,3.21196,3.16153
513.905,CartoonTeacher,3.271347,3.240494
513.928,CartoonTeacher,3.200958,3.214661
514.019,CartoonTeacher,2.51857,2.820755
514.0409999999999,CartoonTeacher,3.123215,2.398712
514.06,CartoonTeacher,3.161682,3.163101
514.0830000000001,CartoonTeacher,3.220398,3.1800080000000004
514.106,CartoonTeacher,3.249512,3.19075
514.128,CartoonTeacher,3.206741,3.199677
514.1519999999999,CartoonTeacher,3.232544,3.210022
514.172,CartoonTeacher,3.267502,3.200836
514.195,CartoonTeacher,3.268005,3.1449740000000004
514.2180000000001,CartoonTeacher,3.274643,3.233429
514.242,CartoonTeacher,3.207367,3.237808
514.264,Screen_95,3.156967,3.209061
514.285,Screen_95,3.158554,3.155533
514.305,Screen_95,3.219055,3.210022
514.328,Screen_95,3.227219,3.202118
514.351,Screen_95,3.229828,3.213394
514.373,Screen_95,3.266495,3.219162
514.398,Screen_95,3.274582,3.212006
514.4169999999999,Screen_95,3.2951050000000004,3.210052
514.44,Screen_95,3.286697,3.196396
514.46,Screen_95,3.2393490000000003,3.218338
514.4830000000001,Screen_95,3.233826,3.179199
514.505,Screen_95,3.212387,3.174393
514.528,Screen_95,3.208069,3.166351
514.55,Screen_95,3.202942,3.170059
514.573,Screen_95,3.2020720000000003,3.176926
514.595,Screen_95,3.190613,3.243088
514.617,Screen_95,3.168137,3.167953
514.638,Screen_95,3.202499,3.118774
514.75,Screen_95,3.670334,3.001236
514.773,Screen_95,3.27655,3.201309
514.795,Screen_95,3.249451,3.309479
514.818,Screen_95,3.291489,3.312286
514.84,Screen_95,3.218628,3.392563
514.861,Screen_95,3.312042,3.356674
514.885,Screen_95,3.277283,3.147202
514.906,Screen_95,3.3318790000000003,3.15654
514.927,Screen_95,3.363571,3.167801
514.951,Screen_95,3.394821,3.167725
514.971,Screen_95,3.320099,3.166946
514.996,Screen_95,3.349182,3.18898
515.0169999999999,Screen_95,3.316513,3.193207
515.0409999999999,Screen_95,3.337219,3.206818
515.064,Screen_95,3.348175,3.24614
515.0880000000001,Screen_95,3.2623900000000003,3.413193
515.111,Screen_95,3.325867,3.4245300000000003
515.134,Screen_95,3.297363,3.3756410000000003
515.158,Screen_95,3.28566,3.343552
515.184,Screen_95,3.2781830000000003,3.350479
515.206,Screen_95,3.264664,3.345963
515.239,Screen_95,3.256317,3.353302
515.273,Screen_95,3.18631,3.34935
515.305,Screen_95,3.247787,3.317581
515.3380000000001,Screen_95,3.312714,3.284042
515.372,Screen_95,2.258331,2.637711
515.471,Screen_95,3.278793,2.402817
515.505,FrontWall,3.220688,3.312881
515.5369999999999,CartoonTeacher,3.222961,3.330139
515.571,CartoonTeacher,3.302338,3.3004
515.605,CartoonTeacher,3.2586060000000003,3.244781
515.637,CartoonTeacher,3.2472990000000004,3.231995
515.673,CartoonTeacher,3.37915,3.194992
515.706,CartoonTeacher,3.2805480000000005,3.187134
515.738,CartoonTeacher,3.2975769999999995,3.179153
515.771,CartoonTeacher,3.303757,3.225342
515.805,CartoonTeacher,3.312225,3.2587740000000003
515.8380000000001,CartoonTeacher,3.341995,3.235352
515.871,CartoonTeacher,3.351151,3.280899
515.904,CartoonTeacher,3.405365,3.338028
515.938,CartoonTeacher,3.432495,3.320145
515.9590000000001,CartoonTeacher,3.405807,3.287552
515.981,CartoonTeacher,3.40274,3.260391
516.004,CartoonTeacher,3.393982,3.300522
516.0269999999999,CartoonTeacher,3.363724,3.301788
516.049,CartoonTeacher,3.369507,3.303238
516.071,CartoonTeacher,3.3687440000000004,3.301117
516.0930000000001,CartoonTeacher,3.352615,3.301285
516.115,CartoonTeacher,3.3509830000000003,3.304428
516.139,CartoonTeacher,3.373306,3.303589
516.16,CartoonTeacher,3.374542,3.289017
516.182,CartoonTeacher,3.3527370000000003,3.2676540000000003
516.205,CartoonTeacher,3.36972,3.205246
516.226,CartoonTeacher,3.423431,3.5126800000000005
516.249,Screen_95,3.788574,3.082352
516.361,Screen_95,3.45105,3.42247
516.382,Screen_95,3.528976,3.408752
516.405,Screen_95,3.550095,3.532974
516.428,Screen_95,3.4650730000000003,3.658203
516.45,Screen_95,3.42392,3.630234
516.4730000000001,Screen_95,3.483337,3.716125
516.494,Screen_95,3.430313,3.679321
516.52,Screen_95,3.429672,3.642456
516.5409999999999,Screen_95,3.395767,3.769165
516.563,Screen_95,3.3931730000000004,3.749359
516.585,Screen_95,3.398102,3.743179
516.6080000000001,Screen_95,3.3923339999999995,3.735077
516.63,Screen_95,3.404037,3.755188
516.653,Screen_95,3.459961,3.640396
516.6709999999999,Screen_95,3.48587,3.694778
516.697,Screen_95,3.497208,3.637405
516.721,Screen_95,3.499481,3.637665
516.742,Screen_95,3.496017,3.626297
516.766,Screen_95,3.4903410000000004,3.634613
516.788,Screen_95,3.491302,3.581985
516.81,Screen_95,3.5833440000000003,3.4621730000000004
516.832,Screen_95,3.069519,4.224625
516.9590000000001,Screen_95,2.891983,3.308533
516.982,SM_Blackboard_Schiene_low_99,3.210403,3.4111480000000003
517.005,CartoonTeacher,3.376495,3.4159550000000003
517.0269999999999,SM_Blackboard_Tafel_unten_low_101,3.381607,3.467194
517.049,SM_Blackboard_Tafel_unten_low_101,3.3388980000000004,3.450974
517.071,SM_Blackboard_Tafel_unten_low_101,3.358261,3.29776
517.094,SM_Blackboard_Tafel_unten_low_101,3.358917,3.3433839999999995
517.116,SM_Blackboard_Tafel_unten_low_101,3.364319,3.2556
517.137,SM_Blackboard_Tafel_unten_low_101,3.3631290000000003,3.288132
517.16,SM_Blackboard_Tafel_unten_low_101,3.363541000000001,3.2995910000000004
517.182,SM_Blackboard_Tafel_unten_low_101,3.359589,3.304352
517.205,SM_Blackboard_Tafel_unten_low_101,3.3679050000000004,3.280701
517.226,SM_Blackboard_Tafel_unten_low_101,3.447144,3.337875
517.248,SM_Blackboard_Tafel_unten_low_101,3.318253,3.298538
517.271,CartoonTeacher,3.352478,3.263855
517.293,CartoonTeacher,3.332672,3.2894589999999995
517.315,CartoonTeacher,3.343246,3.2924800000000003
517.3380000000001,CartoonTeacher,3.33902,3.346054
517.36,CartoonTeacher,3.34407,3.328171
517.382,CartoonTeacher,3.3440550000000004,3.308182
517.404,CartoonTeacher,3.372208,3.309601
517.4259999999999,CartoonTeacher,3.372894,3.310226
517.4490000000001,CartoonTeacher,3.367142,3.309372
517.4730000000001,CartoonTeacher,3.363953,3.309525
517.494,CartoonTeacher,3.302414,3.3095550000000005
517.516,CartoonTeacher,3.294724,3.308914
517.5369999999999,CartoonTeacher,3.27449,3.25769
517.56,CartoonTeacher,3.265625,3.248764
517.581,CartoonTeacher,3.257721,3.238571
517.605,CartoonTeacher,3.252243,3.212997
517.63,CartoonTeacher,3.265045,3.203476
517.655,CartoonTeacher,3.250641,3.203339
517.677,CartoonTeacher,3.232101,3.181702
517.7,CartoonTeacher,3.231796,3.181625
517.727,CartoonTeacher,3.221634,3.174393
517.75,CartoonTeacher,3.221771,3.169556
517.768,CartoonTeacher,3.223495,3.16925
517.793,CartoonTeacher,3.230164,3.134064
517.826,CartoonTeacher,3.223907,3.133896
517.86,CartoonTeacher,3.223511,3.1353
517.893,CartoonTeacher,3.211426,3.1299740000000003
517.9259999999999,CartoonTeacher,3.199417,3.14035
517.96,CartoonTeacher,3.200012,3.130234
517.993,CartoonTeacher,3.224564,3.110443
518.0269999999999,CartoonTeacher,3.202408,3.160324
518.159,CartoonTeacher,3.540543,2.90834
518.193,CartoonTeacher,3.214569,3.251297
518.226,CartoonTeacher,3.237747,3.207718
518.259,CartoonTeacher,3.206146,3.231705
518.293,CartoonTeacher,3.175507,3.177032
518.326,CartoonTeacher,3.25943,3.148712
518.36,CartoonTeacher,3.222153,3.181442
518.393,CartoonTeacher,3.229218,3.1773830000000003
518.427,CartoonTeacher,3.238312,3.174377
518.4580000000001,CartoonTeacher,3.248001,3.177109
518.492,CartoonTeacher,3.247482,3.175568
518.525,CartoonTeacher,3.26683,3.191696
518.548,CartoonTeacher,3.266678,3.155853
518.571,CartoonTeacher,3.282166,3.146088
518.594,CartoonTeacher,3.276459,3.1585240000000003
518.616,CartoonTeacher,3.276657,3.158447
518.638,CartoonTeacher,3.270645,3.147263
518.66,CartoonTeacher,3.257919,3.147705
518.682,CartoonTeacher,3.266022,3.147964
518.706,CartoonTeacher,3.270203,3.128433
518.727,CartoonTeacher,3.263336,3.129196
518.75,CartoonTeacher,3.22554,3.138153
518.7719999999999,CartoonTeacher,3.225113,3.130371
518.794,CartoonTeacher,3.214111,3.119781
518.817,CartoonTeacher,3.2091830000000003,3.124817
518.839,CartoonTeacher,3.196365,3.120728
518.86,CartoonTeacher,3.189743,3.112488
518.883,CartoonTeacher,3.185532,3.103943
518.905,CartoonTeacher,3.157883,3.103882
518.928,CartoonTeacher,3.15593,3.09993
518.95,CartoonTeacher,3.155212,3.09964
518.971,CartoonTeacher,3.154556,3.09288
518.995,CartoonTeacher,3.153915,3.115387
519.016,CartoonTeacher,3.159607,3.113968
519.039,CartoonTeacher,3.160126,3.115005
519.061,CartoonTeacher,3.170227,3.114532
519.082,CartoonTeacher,3.160706,3.090363
519.107,CartoonTeacher,3.154678,3.069809
519.131,CartoonTeacher,3.154419,3.069305
519.153,CartoonTeacher,3.119431,2.989426
519.175,CartoonTeacher,3.147903,3.061935
519.198,CartoonTeacher,3.135818,3.060898
519.221,CartoonTeacher,3.1540220000000003,3.143051
519.331,SM_Blackboard_Schiene_low_99,3.023926,2.349213
519.3530000000001,CartoonTeacher,3.165146,3.193268
519.374,SM_Blackboard_Schiene_low_99,3.128586,3.130737
519.393,CartoonTeacher,3.138672,3.077271
519.4159999999999,CartoonTeacher,3.17334,3.067215
519.437,CartoonTeacher,3.216614,3.15184
519.4590000000001,CartoonTeacher,3.164063,3.077347
519.481,SM_Blackboard_Schiene_low_99,3.187866,3.096222
519.503,SM_Blackboard_Schiene_low_99,3.169754,3.109146
519.525,SM_Blackboard_Schiene_low_99,3.1809540000000003,3.107178
519.548,SM_Blackboard_Schiene_low_99,3.197784,3.097397
519.57,SM_Blackboard_Schiene_low_99,3.2031560000000003,3.088318
519.5930000000001,SM_Blackboard_Schiene_low_99,3.206329,3.086716
519.615,SM_Blackboard_Schiene_low_99,3.2010650000000003,3.085541
519.636,SM_Blackboard_Schiene_low_99,3.202713,3.092209
519.658,SM_Blackboard_Schiene_low_99,3.212082,3.08577
519.68,SM_Blackboard_Schiene_low_99,3.213196,3.0985720000000003
519.703,SM_Blackboard_Schiene_low_99,3.213379,3.097763
519.725,SM_Blackboard_Schiene_low_99,3.215073,3.100708
519.747,SM_Blackboard_Schiene_low_99,3.218704,3.1124110000000003
519.77,SM_Blackboard_Schiene_low_99,3.216583,3.113205
519.7919999999999,SM_Blackboard_Schiene_low_99,3.216553,3.114594
519.815,SM_Blackboard_Schiene_low_99,3.3097230000000004,3.047729
519.837,SM_Blackboard_Schiene_low_99,3.207703,3.098602
519.8580000000001,SM_Blackboard_Schiene_low_99,3.245529,3.113876
519.881,SM_Blackboard_Schiene_low_99,3.152985,3.096268
519.903,SM_Blackboard_Schiene_low_99,3.171448,3.202301
519.925,SM_Blackboard_Schiene_low_99,2.323608,3.770782
520.06,CartoonTeacher,3.231369,2.793518
520.081,CartoonTeacher,3.06572,3.101974
520.104,CartoonTeacher,3.165405,3.130539
520.127,CartoonTeacher,3.18721,3.105743
