"","participant","time_point","trans_dur","Source","Target"
"2642","001",645.225,0.0230000000000246,"FrontWall","CartoonTeacher"
"2643","001",645.248,0.0229999999999109,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2644","001",645.271,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2645","001",645.448,0.0220000000000482,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"2646","001",645.514,0.107999999999947,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2647","001",645.647,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2648","001",645.85,0.0219999999999345,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2649","001",645.94,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2650","001",645.983,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2651","001",647.578,0.0900000000000318,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2652","001",647.825,0.0229999999999109,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2653","001",647.872,0.0240000000000009,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2654","001",647.896,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2655","001",647.918,0.0230000000000246,"FrontWall","Screen_95"
"2656","001",648.601,0.0330000000000155,"Screen_95","FrontWall"
"2657","001",648.634,0.0330000000000155,"FrontWall","CartoonTeacher"
"2658","001",648.701,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2659","001",648.791,0.0209999999999582,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2660","001",650.349,0.0229999999999109,"FrontWall","CartoonTeacher"
"2661","001",651.01,0.0220000000000482,"CartoonTeacher","table12"
"2662","001",651.032,0.0229999999999109,"table12","S14_C"
"2663","001",651.659,0.0220000000000482,"S14_C","leftwall_5"
"2664","001",652.392,0.0209999999999582,"leftwall_5","S14_C"
"2665","001",654.505,0.0220000000000482,"S14_C","leftwall_5"
"2666","001",654.527,0.0199999999999818,"leftwall_5","FrontWall"
"2667","001",654.547,0.0219999999999345,"FrontWall","CartoonTeacher"
"2668","001",654.613,0.0209999999999582,"CartoonTeacher","FrontWall"
"2669","001",654.723,0.109000000000037,"FrontWall","CartoonTeacher"
"2670","001",654.896,0.0220000000000482,"CartoonTeacher","FrontWall"
"2671","001",654.918,0.0220000000000482,"FrontWall","CartoonTeacher"
"2672","001",654.94,0.0240000000000009,"CartoonTeacher","FrontWall"
"2673","001",654.964,0.0219999999999345,"FrontWall","CartoonTeacher"
"2674","001",655.237,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2675","001",655.259,0.110000000000014,"SM_Blackboard_Schiene_low_99","Screen_95"
"2676","001",655.697,0.0230000000000246,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"2677","001",655.72,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2678","001",655.854,0.0209999999999582,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2679","001",655.875,0.0230000000000246,"SM_Blackboard_Schiene_low_99","Screen_95"
"2680","001",661.673,0.0220000000000482,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"2681","001",661.695,0.0219999999999345,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2682","001",661.762,0.0220000000000482,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2683","001",662.171,0.0339999999999918,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"2684","001",665.861,0.0209999999999582,"Screen_95","SM_Blackboard_Schiene_low_99"
"2685","001",665.882,0.0230000000000246,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2686","001",666.463,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2687","001",666.485,0.0230000000000246,"FrontWall","Screen_95"
"2688","001",669.379,0.154999999999973,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"2689","001",670.079,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"2690","001",671.508,0.0229999999999109,"Screen_95","FrontWall"
"2691","001",671.74,0.02800000000002,"FrontWall","table13"
"2692","001",672.058,0.0199999999999818,"table13","FloorFront"
"2693","001",672.392,0.0240000000000009,"FloorFront","FrontWall"
"2694","001",672.66,0.0249999999999773,"FrontWall","Screen_95"
"2695","001",680.231,0.0230000000000246,"Screen_95","SM_Blackboard_Schiene_low_99"
"2696","001",680.254,0.0209999999999582,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2697","001",681.362,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2698","001",681.408,0.0199999999999818,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2699","001",681.428,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2700","001",681.517,0.0219999999999345,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2701","001",681.539,0.0670000000000073,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2702","001",681.606,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2703","001",681.652,0.0229999999999109,"SM_Blackboard_Schiene_low_99","FrontWall"
"2704","001",681.785,0.0230000000000246,"FrontWall","Screen_95"
"2705","001",682.673,0.115000000000009,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"2706","001",682.808,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2707","001",683.986,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2708","001",684.008,0.0219999999999345,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"2709","001",686.375,0.138000000000034,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"2710","001",686.513,0.0209999999999582,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2711","001",686.534,0.0220000000000482,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2712","001",686.602,0.0210000000000719,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2713","001",686.623,0.0229999999999109,"FrontWall","SM_Blackboard_Schiene_low_99"
"2714","001",686.646,0.0270000000000437,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2715","001",686.673,0.0199999999999818,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2716","001",687.531,0.0230000000000246,"CartoonTeacher","FrontWall"
"2717","001",687.554,0.0220000000000482,"FrontWall","Screen_95"
"2718","001",688.859,0.100999999999999,"Screen_95","CartoonTeacher"
"2719","001",689.025,0.0339999999999918,"CartoonTeacher","Screen_95"
"2720","001",691.325,0.156999999999925,"Screen_95","frontcabin"
"2721","001",691.504,0.0219999999999345,"frontcabin","rightwall2"
"2722","001",691.526,0.0220000000000482,"rightwall2","frontcabin"
"2723","001",691.548,0.0230000000000246,"frontcabin","empty"
"2724","001",691.571,0.0209999999999582,"empty","rightwall2"
"2725","001",691.592,0.0220000000000482,"rightwall2","frontcabin"
"2726","001",691.994,0.0209999999999582,"frontcabin","FrontWall"
"2727","001",692.036,0.0230000000000246,"FrontWall","Screen_95"
"2728","001",692.059,0.0210000000000719,"Screen_95","FrontWall"
"2729","001",692.103,0.0220000000000482,"FrontWall","Screen_95"
"2730","001",692.57,0.0229999999999109,"Screen_95","FrontWall"
"2731","001",692.593,0.134000000000015,"FrontWall","empty"
"2732","001",692.771,0.0240000000000009,"empty","S28_C"
"2733","001",692.795,0.0230000000000246,"S28_C","empty"
"2734","001",692.84,0.0209999999999582,"empty","rightwall2"
"2735","001",692.861,0.0240000000000009,"rightwall2","empty"
"2736","001",692.929,0.0230000000000246,"empty","S28_C"
"2737","001",692.952,0.0199999999999818,"S28_C","empty"
"2738","001",692.995,0.0230000000000246,"empty","rightwall2"
"2739","001",693.018,0.0209999999999582,"rightwall2","empty"
"2740","001",693.039,0.0230000000000246,"empty","S28_C"
"2741","001",693.062,0.0230000000000246,"S28_C","empty"
"2742","001",693.085,0.0190000000000055,"empty","S28_C"
"2743","001",693.127,0.0200000000000955,"S28_C","empty"
"2744","001",693.147,0.0199999999999818,"empty","S28_C"
"2745","001",693.634,0.0219999999999345,"S28_C","rightboard"
"2746","001",693.837,0.0470000000000255,"rightboard","empty"
"2747","001",693.884,0.0219999999999345,"empty","S28_C"
"2748","001",694.082,0.0230000000000246,"S28_C","rightboard"
"2749","001",694.546,0.218999999999937,"rightboard","empty"
"2750","001",694.765,0.0339999999999918,"empty","FrontWall"
"2751","001",694.799,0.0330000000000155,"FrontWall","S16_C"
"2752","001",694.832,0.0339999999999918,"S16_C","Screen_95"
"2753","001",694.966,0.0339999999999918,"Screen_95","S16_C"
"2754","001",695,0.0330000000000155,"S16_C","Screen_95"
"2755","001",697.388,0.0229999999999109,"Screen_95","S16_C"
"2756","001",697.722,0.0230000000000246,"S16_C","FrontWall"
"2757","001",697.745,0.0220000000000482,"FrontWall","Screen_95"
"2758","001",697.767,0.0219999999999345,"Screen_95","FrontWall"
"2759","001",697.789,0.0220000000000482,"FrontWall","Screen_95"
"2760","001",697.922,0.0240000000000009,"Screen_95","S16_C"
"2761","001",697.968,0.0220000000000482,"S16_C","Screen_95"
"2762","001",698.081,0.0230000000000246,"Screen_95","S16_C"
"2763","001",698.104,0.0229999999999109,"S16_C","Screen_95"
"2764","001",698.127,0.0220000000000482,"Screen_95","S16_C"
"2765","001",698.149,0.0289999999999964,"S16_C","Screen_95"
"2766","001",700.466,0.0339999999999918,"Screen_95","SM_Blackboard_Schiene_low_99"
"2767","001",700.5,0.0320000000000391,"SM_Blackboard_Schiene_low_99","FrontWall"
"2768","001",700.709,0.0230000000000246,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"2769","001",701.02,0.0240000000000009,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2770","001",701.317,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2771","001",701.509,0.157000000000039,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"2772","001",701.975,0.0219999999999345,"Screen_95","FrontWall"
"2773","001",701.997,0.0220000000000482,"FrontWall","Screen_95"
"2774","001",703.02,0.0230000000000246,"Screen_95","S16_C"
"2775","001",703.043,0.0220000000000482,"S16_C","Screen_95"
"2776","001",703.543,0.0330000000000155,"Screen_95","S16_C"
"2777","001",703.576,0.0319999999999254,"S16_C","Screen_95"
"2778","001",704.866,0.0199999999999818,"Screen_95","S16_C"
"2779","001",705.027,0.101999999999975,"S16_C","Screen_95"
"2780","001",705.164,0.0330000000000155,"Screen_95","CartoonTeacher"
"2781","001",705.197,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2782","001",705.363,0.0339999999999918,"SM_Blackboard_Schiene_low_99","FrontWall"
"2783","001",705.397,0.0329999999999018,"FrontWall","SM_Blackboard_Schiene_low_99"
"2784","001",705.43,0.0340000000001055,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2785","001",705.564,0.0320000000000391,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2786","001",705.63,0.0330000000000155,"CartoonTeacher","FrontWall"
"2787","001",705.696,0.0330000000000155,"FrontWall","SM_Blackboard_Schiene_low_99"
"2788","001",705.763,0.0330000000000155,"SM_Blackboard_Schiene_low_99","FrontWall"
"2789","001",705.796,0.0329999999999018,"FrontWall","SM_Blackboard_Schiene_low_99"
"2790","001",705.829,0.0220000000000482,"SM_Blackboard_Schiene_low_99","Screen_95"
"2791","001",706.474,0.0889999999999418,"Screen_95","S16_C"
"2792","001",706.586,0.0219999999999345,"S16_C","FrontWall"
"2793","001",706.766,0.0240000000000009,"FrontWall","Screen_95"
"2794","001",706.834,0.02900000000011,"Screen_95","S16_C"
"2795","001",706.995,0.0339999999999918,"S16_C","FrontWall"
"2796","001",707.029,0.0330000000000155,"FrontWall","S16_C"
"2797","001",707.363,0.0329999999999018,"S16_C","Screen_95"
"2798","001",707.396,0.0360000000000582,"Screen_95","S16_C"
"2799","001",707.527,0.0339999999999918,"S16_C","Screen_95"
"2800","001",708.364,0.288000000000011,"Screen_95","SM_Blackboard_Schiene_low_99"
"2801","001",708.652,0.0219999999999345,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2802","001",709.094,0.0229999999999109,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2803","001",709.234,0.141999999999939,"CartoonTeacher","FrontWall"
"2804","001",709.376,0.0249999999999773,"FrontWall","leftwall_5"
"2805","001",709.401,0.02800000000002,"leftwall_5","leftwall"
"2806","001",709.494,0.0230000000000246,"leftwall","window1"
"2807","001",709.549,0.0349999999999682,"window1","leftwall"
"2808","001",709.684,0.0330000000000155,"leftwall","window1"
"2809","001",709.786,0.0310000000000628,"window1","S13_C"
"2810","001",709.817,0.0320000000000391,"S13_C","leftwall"
"2811","001",709.849,0.0339999999999918,"leftwall","S14_C"
"2812","001",710.999,0.0240000000000009,"S14_C","SM_Blackboard_Schiene_low_99"
"2813","001",711.023,0.0209999999999582,"SM_Blackboard_Schiene_low_99","FrontWall"
"2814","001",711.044,0.0220000000000482,"FrontWall","CartoonTeacher"
"2815","001",711.35,0.0209999999999582,"CartoonTeacher","FrontWall"
"2816","001",711.616,0.0209999999999582,"FrontWall","Screen_95"
"2817","001",711.637,0.0240000000000009,"Screen_95","FrontWall"
"2818","001",711.75,0.0230000000000246,"FrontWall","Screen_95"
"2819","001",713.048,0.0339999999999918,"Screen_95","FrontWall"
"2820","001",713.149,0.0339999999999918,"FrontWall","Screen_95"
"2821","001",713.183,0.0330000000000155,"Screen_95","FrontWall"
"2822","001",714.958,0.0220000000000482,"FrontWall","leftwall_5"
"2823","001",715.114,0.0219999999999345,"leftwall_5","S14_C"
"2824","001",715.182,0.0199999999999818,"S14_C","leftwall_5"
"2825","001",715.382,0.0220000000000482,"leftwall_5","S14_C"
"2826","001",715.404,0.0230000000000246,"S14_C","leftwall_5"
"2827","001",715.427,0.0230000000000246,"leftwall_5","S14_C"
"2828","001",715.519,0.0240000000000009,"S14_C","leftwall_5"
"2829","001",715.668,0.0339999999999918,"leftwall_5","S14_C"
"2830","001",716.203,0.0330000000000155,"S14_C","SM_Blackboard_Tafel_unten_low_101"
"2831","001",716.236,0.0330000000000155,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"2832","001",716.726,0.0230000000000246,"Screen_95","FrontWall"
"2833","001",717.017,0.0229999999999109,"FrontWall","table13"
"2834","001",717.084,0.0240000000000009,"table13","chair15"
"2835","001",718.523,0.0230000000000246,"chair15","table13"
"2836","001",718.7,0.0219999999999345,"table13","FrontWall"
"2837","001",718.789,0.0900000000000318,"FrontWall","S16_C"
"2838","001",719.534,0.0330000000000155,"S16_C","Screen_95"
"2839","001",719.733,0.0340000000001055,"Screen_95","empty"
"2840","001",719.767,0.0329999999999018,"empty","frontcabin"
"2841","001",720.157,0.0219999999999345,"frontcabin","FrontWall"
"2842","001",720.179,0.0210000000000719,"FrontWall","S16_C"
"2843","001",720.446,0.0219999999999345,"S16_C","Screen_95"
"2844","001",720.735,0.0219999999999345,"Screen_95","S16_C"
"2845","001",721.178,0.0230000000000246,"S16_C","Screen_95"
"2846","001",722.678,0.0220000000000482,"Screen_95","S16_C"
"2847","001",722.723,0.0220000000000482,"S16_C","Screen_95"
"2848","001",722.811,0.0259999999999536,"Screen_95","S16_C"
"2849","001",722.988,0.0219999999999345,"S16_C","Screen_95"
"2850","001",723.721,0.224000000000046,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"2851","001",723.945,0.0439999999999827,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2852","001",724.433,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2853","001",724.466,0.200000000000045,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"2854","001",725.713,0.0230000000000246,"Screen_95","SM_Blackboard_Schiene_low_99"
"2855","001",725.736,0.0220000000000482,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2856","001",725.78,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2857","001",725.803,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2858","001",725.847,0.0199999999999818,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2859","001",725.891,0.0199999999999818,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2860","001",726.292,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2861","001",726.314,0.0199999999999818,"SM_Blackboard_Tafel_unten_low_101","leftwall_5"
"2862","001",726.334,0.0220000000000482,"leftwall_5","S14_C"
"2863","001",726.605,0.0209999999999582,"S14_C","leftwall"
"2864","001",726.626,0.0240000000000009,"leftwall","S14_C"
"2865","001",726.677,0.0230000000000246,"S14_C","window1"
"2866","001",726.7,0.0229999999999109,"window1","S14_C"
"2867","001",726.723,0.0240000000000009,"S14_C","window1"
"2868","001",726.747,0.0230000000000246,"window1","S12_C"
"2869","001",726.864,0.0219999999999345,"S12_C","window1"
"2870","001",727.22,0.0670000000000073,"window1","FrontWall"
"2871","001",727.308,0.0230000000000246,"FrontWall","SM_Blackboard_Schiene_low_99"
"2872","001",727.331,0.0209999999999582,"SM_Blackboard_Schiene_low_99","Screen_95"
"2873","001",727.442,0.0230000000000246,"Screen_95","FrontWall"
"2874","001",727.465,0.0219999999999345,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"2875","001",727.699,0.0240000000000009,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2876","001",728.287,0.0319999999999254,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2877","001",728.319,0.0330000000000155,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2878","001",728.352,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2879","001",728.419,0.0330000000000155,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2880","001",728.452,0.0879999999999654,"CartoonTeacher","Screen_95"
"2881","001",730.374,0.0219999999999345,"Screen_95","S16_C"
"2882","001",730.755,0.0230000000000246,"S16_C","Screen_95"
"2883","001",730.801,0.0219999999999345,"Screen_95","S16_C"
"2884","001",731.121,0.0240000000000009,"S16_C","Screen_95"
"2885","001",731.145,0.0210000000000719,"Screen_95","CartoonTeacher"
"2886","001",731.237,0.0240000000000009,"CartoonTeacher","S16_C"
"2887","001",731.306,0.0229999999999109,"S16_C","CartoonTeacher"
"2888","001",731.329,0.0210000000000719,"CartoonTeacher","S16_C"
"2889","001",731.35,0.0240000000000009,"S16_C","CartoonTeacher"
"2890","001",731.506,0.0230000000000246,"CartoonTeacher","S16_C"
"2891","001",731.708,0.0220000000000482,"S16_C","CartoonTeacher"
"2892","001",731.73,0.0230000000000246,"CartoonTeacher","S16_C"
"2893","001",732.07,0.0209999999999582,"S16_C","Screen_95"
"2894","001",732.091,0.0230000000000246,"Screen_95","S16_C"
"2895","001",732.114,0.0209999999999582,"S16_C","Screen_95"
"2896","001",732.2,0.0219999999999345,"Screen_95","S16_C"
"2897","001",732.418,0.0879999999999654,"S16_C","Screen_95"
"2898","001",732.797,0.0470000000000255,"Screen_95","FrontWall"
"2899","001",732.866,0.0230000000000246,"FrontWall","Screen_95"
"2900","001",732.912,0.0229999999999109,"Screen_95","FrontWall"
"2901","001",732.956,0.0230000000000246,"FrontWall","SM_Blackboard_Schiene_low_99"
"2902","001",732.979,0.0219999999999345,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2903","001",733.001,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2904","001",733.023,0.0209999999999582,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2905","001",733.044,0.0240000000000009,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2906","001",733.865,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2907","001",734.306,0.0219999999999345,"FrontWall","Screen_95"
"2908","001",734.841,0.0230000000000246,"Screen_95","SM_Blackboard_Schiene_low_99"
"2909","001",734.864,0.0240000000000009,"SM_Blackboard_Schiene_low_99","FrontWall"
"2910","001",735.061,0.0209999999999582,"FrontWall","SM_Blackboard_Schiene_low_99"
"2911","001",735.127,0.0220000000000482,"SM_Blackboard_Schiene_low_99","FrontWall"
"2912","001",735.662,0.0219999999999345,"FrontWall","SM_Blackboard_Schiene_low_99"
"2913","001",736.019,0.0199999999999818,"SM_Blackboard_Schiene_low_99","FrontWall"
"2914","001",736.039,0.0220000000000482,"FrontWall","Screen_95"
"2915","001",737.97,0.169999999999959,"Screen_95","SM_Blackboard_Schiene_low_99"
"2916","001",738.14,0.0299999999999727,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2917","001",738.669,0.0330000000000155,"SM_Blackboard_Tafel_unten_low_101","Screen_95"
"2918","001",739.604,0.136999999999944,"Screen_95","FrontWall"
"2919","001",739.762,0.0230000000000246,"FrontWall","SM_Blackboard_Schiene_low_99"
"2920","001",739.785,0.0240000000000009,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2921","001",740.471,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2922","001",740.494,0.0230000000000246,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2923","001",740.517,0.0209999999999582,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2924","001",740.779,0.0230000000000246,"SM_Blackboard_Schiene_low_99","FrontWall"
"2925","001",740.802,0.0209999999999582,"FrontWall","Screen_95"
"2926","001",741.847,0.0330000000000155,"Screen_95","FrontWall"
"2927","001",741.88,0.0320000000000391,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"2928","001",742.08,0.0339999999999918,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2929","001",742.247,0.0339999999999918,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2930","001",743.625,0.0320000000000391,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2931","001",744.091,0.0320000000000391,"SM_Blackboard_Schiene_low_99","FrontWall"
"2932","001",744.123,0.0339999999999918,"FrontWall","SM_Blackboard_Schiene_low_99"
"2933","001",745.032,0.0209999999999582,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2934","001",745.249,0.0199999999999818,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2935","001",745.825,0.0209999999999582,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2936","001",745.87,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2937","001",745.892,0.0240000000000009,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2938","001",745.916,0.0209999999999582,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2939","001",746.203,0.152000000000044,"SM_Blackboard_Schiene_low_99","FrontWall"
"2940","001",746.355,0.0219999999999345,"FrontWall","Screen_95"
"2941","001",746.4,0.0220000000000482,"Screen_95","FrontWall"
"2942","001",746.444,0.0210000000000719,"FrontWall","SM_Blackboard_Schiene_low_99"
"2943","001",746.465,0.0240000000000009,"SM_Blackboard_Schiene_low_99","FrontWall"
"2944","001",746.489,0.0219999999999345,"FrontWall","SM_Blackboard_Schiene_low_99"
"2945","001",746.511,0.0220000000000482,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2946","001",747.743,0.0339999999999918,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2947","001",748.243,0.0329999999999018,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2948","001",751.619,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2949","001",751.652,0.0339999999999918,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2950","001",751.752,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2951","001",752.354,0.0209999999999582,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2952","001",752.887,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2953","001",752.978,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2954","001",753.166,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2955","001",753.324,0.0210000000000719,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2956","001",753.345,0.0299999999999727,"SM_Blackboard_Schiene_low_99","Screen_95"
"2957","001",753.608,0.0330000000000155,"Screen_95","S16_C"
"2958","001",753.974,0.0999999999999091,"S16_C","Screen_95"
"2959","001",754.074,0.0220000000000482,"Screen_95","FrontWall"
"2960","001",754.096,0.0220000000000482,"FrontWall","CartoonTeacher"
"2961","001",754.163,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2962","001",754.364,0.0219999999999345,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2963","001",754.386,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2964","001",754.857,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2965","001",754.924,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2966","001",755.014,0.0209999999999582,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2967","001",755.162,0.0209999999999582,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2968","001",755.628,0.0229999999999109,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2969","001",755.744,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2970","001",756.009,0.0219999999999345,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2971","001",757.162,0.0339999999999918,"CartoonTeacher","Screen_95"
"2972","001",758.128,0.0219999999999345,"Screen_95","SM_Blackboard_Tafel_unten_low_101"
"2973","001",758.15,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2974","001",759.172,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2975","001",759.805,0.0340000000001055,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2976","001",760.426,0.0229999999999109,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2977","001",760.449,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2978","001",760.604,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2979","001",760.693,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2980","001",760.716,0.0209999999999582,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2981","001",760.87,0.0220000000000482,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2982","001",761.625,0.111999999999966,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2983","001",761.825,0.0229999999999109,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
